store,dept,week_date,store_type,store_size,is_holiday,actual_weekly_sales,forecast_weekly_sales,forecast_error,abs_forecast_error,forecast_variance_pct,temperature,fuel_price,cpi,unemployment,markdown1,markdown2,markdown3,markdown4,markdown5,volume_tier,target_sales_per_labor_hour,required_labor_hours,required_associates,scheduled_labor_hours,scheduled_associates,callout_rate,available_labor_hours,flex_pool_hours,labor_gap_hours,labor_gap_associates,coverage_pct,overtime_risk_hours,overtime_risk_flag,avg_hourly_rate,estimated_overtime_cost,productivity_sales_per_labor_hour,productivity_to_target_pct,site_readiness_score,site_readiness_status,recommendation
1,12,2012-09-07,A,151315,1,12566.45,11052.045,1514.4050781250007,1514.4050781250007,0.1370248753809878,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Medium Volume",950,11.63373157894737,1,11.855370608421053,1,0.075,10.966217812789475,0.5927685304210526,0.667513766157894,1,0.9426225573773904,0.07474523573684144,"At Risk",18.5,2.07418029169735,1145.9238011253285,1.2062355801319247,86.3,Ready,"Staffing balanced"
1,12,2012-09-14,A,151315,0,10484.08,11556.907,-1072.8272265625,1072.8272265625,-0.0928299592209846,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Medium Volume",950,12.165165263157894,1,11.689989315789472,1,0.045,11.163939796578944,0.5844994657894736,1.0012254665789495,1,0.9176973395000927,0.41672600078947586,"At Risk",18.5,11.564146521907954,939.1021620532853,0.9885285916350371,88.3,Ready,"Staffing balanced"
1,12,2012-09-21,A,151315,0,9448.14,10180.149,-732.0094140625006,732.0094140625006,-0.0719055668329708,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Medium Volume",950,10.715946315789473,1,11.441649578947368,1,0.045,10.926775347894736,0.5720824789473684,-0.21082903210526283,-0,1.0196743270162352,0,Covered,18.5,0,864.6777936933036,0.910187151256109,90.8,Ready,"Staffing balanced"
1,12,2012-09-28,A,151315,0,11013.77,8745.302,2268.4682421875004,2268.4682421875004,0.2593927922682593,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Medium Volume",950,9.205581052631578,1,11.112717736842106,1,0.045,10.61264543868421,0.5556358868421053,-1.4070643860526317,-0,1.1528490573281518,0,Covered,18.5,0,1037.7968493938042,1.0924177362040044,94.7,Ready,"Staffing balanced"
1,12,2012-10-05,A,151315,0,10037.09,11705.64,-1668.5496484375,1668.5496484375,-0.1425423726126937,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Medium Volume",950,12.321726315789473,1,11.221629263157896,1,0.045,10.71665594631579,0.5610814631578948,1.6050703694736832,1,0.86973656707365,1.0439889063157883,"At Risk",18.5,28.970692150263126,936.5878731462483,0.9858819717328929,84.9,Watch,"Staffing balanced"
1,12,2012-10-12,A,151315,0,8983.82,11068.35,-2084.5296093750003,2084.5296093750003,-0.1883324689716508,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Medium Volume",950,11.650894736842107,1,10.569320631578949,1,0.045,10.093701203157895,0.5284660315789474,1.5571935336842113,1,0.8663455838494445,1.028727502105264,"At Risk",18.5,28.547188183421074,890.042197523079,0.9368865237085042,82,Watch,"Staffing balanced"
1,12,2012-10-19,A,151315,0,10830.48,10211.39,619.0903515624996,619.0903515624996,0.0606274339611778,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Medium Volume",950,10.748831578947367,1,10.18241147368421,1,0.045,9.724202957368421,0.5091205736842105,1.0246286215789464,1,0.9046753487527164,0.5155080478947359,"At Risk",18.5,14.305348329078923,1113.7653180915263,1.1723845453595014,91.5,Ready,"Staffing balanced"
1,12,2012-10-26,A,151315,0,8658.41,10800.646,-2142.236484375,2142.236484375,-0.1983433572679297,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Medium Volume",950,11.36910105263158,1,10.538909684210529,1,0.045,10.064658748421055,0.5269454842105263,1.304442304210525,1,0.8852642528048786,0.7774968199999988,"At Risk",18.5,21.575536754999966,860.2785465884109,0.9055563648299062,81.6,Watch,"Staffing balanced"
1,13,2012-08-03,A,151315,0,44708.45,41727.426,2981.024218749997,2981.024218749997,0.0714404055111759,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"High Volume",1250,33.3819408,2,31.24686292,1,0.045,29.8407540886,1.562343146,3.5411867114000017,1,0.8939190883892526,1.9788435654000018,"At Risk",18.5,54.91290893985005,1498.2345910983486,1.1985876728786788,90.8,Ready,"Staffing balanced"
1,13,2012-08-10,A,151315,0,42241.23,40855.473,1385.7573437500032,1385.7573437500032,0.0339185243409003,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"High Volume",1250,32.6843784,2,31.517642799999997,1,0.045,30.099348873999997,1.57588214,2.585029526000003,1,0.9209093257224068,1.009147386000003,"At Risk",18.5,28.003839961500088,1403.3934812619232,1.1227147850095385,92.7,Ready,"Staffing balanced"
1,13,2012-08-17,A,151315,0,41658.4,39348.402,2309.9976562500015,2309.9976562500015,0.0587062629905459,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"High Volume",1250,31.4787216,1,32.098818079999994,2,0.045,30.65437126639999,1.6049409039999998,0.8243503336000089,1,0.9738124583305819,0,Covered,18.5,0,1358.9709486444904,1.0871767589155923,93.7,Ready,"Staffing balanced"
1,13,2012-08-24,A,151315,0,39231.62,39568.12,-336.5010937499974,336.5010937499974,-0.0085043485626399,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"High Volume",1250,31.654496,1,32.54213284,2,0.045,31.0777368622,1.6271066420000002,0.5767591378000034,1,0.9817795507532325,0,Covered,18.5,0,1262.3705572241206,1.0098964457792965,93.4,Ready,"Staffing balanced"
1,13,2012-08-31,A,151315,0,40940.78,41717.773,-776.9934375000012,776.9934375000012,-0.0186249977761652,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"High Volume",1250,33.374218400000004,2,32.8965812,2,0.045,31.416235045999997,1.6448290600000002,1.9579833540000067,1,0.9413324581707655,0.3131542940000065,"At Risk",18.5,8.690031658500182,1303.1727048150124,1.04253816385201,92.4,Ready,"Staffing balanced"
1,13,2012-09-07,A,151315,1,44373.19,40250.863,4122.326718750002,4122.326718750002,0.1024158585107987,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"High Volume",1250,32.2006904,2,34.0876049528,2,0.075,31.531034581340002,1.70438024764,0.6696558186599972,1,0.979203681339081,0,Covered,18.5,0,1407.2862051364455,1.1258289641091563,88.3,Ready,"Staffing balanced"
1,13,2012-09-14,A,151315,0,38759.47,40839.72,-2080.248749999999,2080.248749999999,-0.0509369019589538,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"High Volume",1250,32.671776,2,32.57598204,2,0.045,31.1100628482,1.628799102,1.561713151800003,1,0.9521999308577531,0,Covered,18.5,0,1245.8820860994367,0.9967056688795494,90.9,Ready,"Staffing balanced"
1,13,2012-09-21,A,151315,0,39746.87,38671.773,1075.0965625000026,1075.0965625000026,0.0278005497792217,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"High Volume",1250,30.937418400000002,1,32.007791759999996,2,0.045,30.567441130799995,1.600389588,0.36997726920000673,1,0.9880411072308475,0,Covered,18.5,0,1300.3008603147596,1.0402406882518076,93.9,Ready,"Staffing balanced"
1,13,2012-09-28,A,151315,0,39793.41,39179.715,613.6951562500035,613.6951562500035,0.0156635942527259,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"High Volume",1250,31.343771999999998,1,32.10878076,2,0.045,30.6638856258,1.605439038,0.6798863741999988,1,0.9783087251208948,0,Covered,18.5,0,1297.7288816430557,1.0381831053144446,93.8,Ready,"Staffing balanced"
1,13,2012-10-05,A,151315,0,43746.89,42383.945,1362.9446874999994,1362.9446874999994,0.0321570981052119,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"High Volume",1250,33.907156,2,31.88389624,1,0.045,30.449120909199998,1.594194812,3.458035090800003,1,0.8980145934150301,1.8638402788000028,"At Risk",18.5,51.72156773670008,1436.720952649315,1.149376762119452,91.9,Ready,"Staffing balanced"
1,13,2012-10-12,A,151315,0,38015.36,40361.496,-2346.1360937499994,2346.1360937499994,-0.0581280755376483,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"High Volume",1250,32.2891968,2,31.761141440000003,1,0.045,30.3318900752,1.5880570720000002,1.9573067247999987,1,0.9393819940172684,0.36924965279999844,"At Risk",18.5,10.246677865199956,1253.31325894136,1.0026506071530878,90.4,Ready,"Staffing balanced"
1,13,2012-10-19,A,151315,0,38341.15,39140.29,-799.1390624999985,799.1390624999985,-0.0204173009868148,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"High Volume",1250,31.312232,1,31.61529588,1,0.045,30.1926075654,1.580764794,1.1196244346000022,1,0.9642432249927121,0,Covered,18.5,0,1269.8853491520897,1.0159082793216718,92.6,Ready,"Staffing balanced"
1,13,2012-10-26,A,151315,0,38512.48,38130.875,381.6050000000032,381.6050000000032,0.0100077692945678,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"High Volume",1250,30.5047,1,31.339774759999997,1,0.045,29.929484895799995,1.566988738,0.5752151042000051,1,0.9811433941589327,0,Covered,18.5,0,1286.773899854336,1.0294191198834688,93.8,Ready,"Staffing balanced"
1,14,2012-08-03,A,151315,0,13423.3,13432.768,-9.467578125000728,9.467578125000728,-0.0007048121744039,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"High Volume",1250,10.7462144,1,11.39575556,1,0.045,10.882946559799999,0.5697877780000001,-0.1367321597999993,-0,1.0127237513333067,0,Covered,18.5,0,1233.4251506465805,0.9867401205172645,94.2,Ready,"Staffing balanced"
1,14,2012-08-10,A,151315,0,12434.69,13272.553,-837.8627343749995,837.8627343749995,-0.0631274745064672,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"High Volume",1250,10.6180424,1,10.29899052,1,0.045,9.8355359466,0.514949526,0.7825064533999999,1,0.926304075278509,0.2675569273999999,"At Risk",18.5,7.424704735349998,1264.2615580392942,1.0114092464314353,90,Ready,"Staffing balanced"
1,14,2012-08-17,A,151315,0,12419.06,12252.864,166.1957421874995,166.1957421874995,0.013563827909179,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"High Volume",1250,9.802291199999999,1,9.92697664,1,0.045,9.480262691199998,0.496348832,0.3220285088000008,1,0.9671476288319204,0,Covered,18.5,0,1309.9911262509554,1.0479929010007643,93.7,Ready,"Staffing balanced"
1,14,2012-08-24,A,151315,0,11041.63,13135.815,-2094.185429687501,2094.185429687501,-0.1594256131944845,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"High Volume",1250,10.508652,1,9.99277972,1,0.045,9.543104632599999,0.499638986,0.965547367400001,1,0.908118817960667,0.465908381400001,"At Risk",18.5,12.928957583850028,1157.0270289483067,0.9256216231586454,84.3,Watch,"Staffing balanced"
1,14,2012-08-31,A,151315,0,12912.96,11866.29,1046.6699609374991,1046.6699609374991,0.0882053242834937,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"High Volume",1250,9.493032000000001,1,9.66646128,1,0.045,9.2314705224,0.483323064,0.2615614776000008,1,0.9724470034863465,0,Covered,18.5,0,1398.797728776464,1.1190381830211713,93.3,Ready,"Staffing balanced"
1,14,2012-09-07,A,151315,1,13711.08,13386.169,324.9110546874999,324.9110546874999,0.0242721465726962,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"High Volume",1250,10.708935199999999,1,10.1404207184,1,0.075,9.37988916452,0.50702103592,1.3290460354799993,1,0.8758937269991138,0.8220249995599993,"At Risk",18.5,22.81119373778998,1461.752879966108,1.1694023039728862,86.3,Ready,"Staffing balanced"
1,14,2012-09-14,A,151315,0,11596.1,13409.578,-1813.4781249999996,1813.4781249999996,-0.1352375226196759,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"High Volume",1250,10.7276624,1,9.81660708,1,0.045,9.3748597614,0.4908303540000001,1.3528026386,1,0.8738958602388531,0.8619722846,"At Risk",18.5,23.91973089765,1236.9358363893318,0.9895486691114654,85.4,Ready,"Staffing balanced"
1,14,2012-09-21,A,151315,0,12193.8,11696.022,497.7775390624993,497.7775390624993,0.0425595573815783,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"High Volume",1250,9.356817600000001,1,9.65530692,1,0.045,9.2208181086,0.482765346,0.13599949140000156,1,0.9854651979750036,0,Covered,18.5,0,1322.4206199911027,1.057936495992882,93.9,Ready,"Staffing balanced"
1,14,2012-09-28,A,151315,0,12037.66,12704.078,-666.4181250000001,666.4181250000001,-0.0524570235197605,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"High Volume",1250,10.163262399999999,1,9.88113224,1,0.045,9.4364812892,0.494056612,0.7267811107999993,1,0.9284893883286927,0.2327244987999993,"At Risk",18.5,6.4581048416999804,1275.651339846033,1.0205210718768263,90.6,Ready,"Staffing balanced"
1,14,2012-10-05,A,151315,0,14381.21,12923.517,1457.6933984374991,1457.6933984374991,0.1127938658941528,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"High Volume",1250,10.3388136,1,9.70957344,1,0.045,9.272642635199999,0.485478672,1.0661709648000013,1,0.8968768558899252,0.5806922928000013,"At Risk",18.5,16.114211125200036,1550.9289601442529,1.2407431681154022,90.1,Ready,"Staffing balanced"
1,14,2012-10-12,A,151315,0,11450.64,13725.098,-2274.4576562500006,2274.4576562500006,-0.1657152257284144,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"High Volume",1250,10.9800784,1,9.840918919999998,1,0.045,9.398077568599998,0.4920459459999999,1.582000831400002,1,0.8559208073231971,1.089954885400002,"At Risk",18.5,30.246248069850054,1218.402371806106,0.9747218974448848,83.3,Watch,"Staffing balanced"
1,14,2012-10-19,A,151315,0,12035.51,12416.137,-380.6267187499998,380.6267187499998,-0.0306558092401804,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"High Volume",1250,9.9329096,1,9.81240876,1,0.045,9.370850365799999,0.4906204379999999,0.5620592342000013,1,0.9434144418066585,0.07143879620000138,"At Risk",18.5,1.9824265945500383,1284.3562249083589,1.0274849799266872,91.9,Ready,"Staffing balanced"
1,14,2012-10-26,A,151315,0,11150,12566.682,-1416.681640625,1416.681640625,-0.1127331527238834,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"High Volume",1250,10.0533456,1,9.781383919999998,1,0.045,9.341221643599997,0.4890691959999999,0.7121239564000028,1,0.9291654753816478,0.22305476040000294,"At Risk",18.5,6.189769601100082,1193.6340261917735,0.9549072209534188,87.3,Ready,"Staffing balanced"
1,16,2012-08-03,A,151315,0,25418.49,22550.33,2868.1599218750016,2868.1599218750016,0.1271892656088997,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Medium Volume",950,23.73718947368421,1,29.24909547368421,1,0.045,27.93288617736842,1.4624547736842106,-4.195696703684209,-0,1.1767562544982713,0,Covered,18.5,0,909.9843760719,0.957878290602,93.9,Ready,"Staffing balanced"
1,16,2012-08-10,A,151315,0,21677.85,20901.56,776.2894531249985,776.2894531249985,0.037140262870997,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Medium Volume",950,22.00164210526316,1,24.797649210526313,1,0.045,23.68175499605263,1.2398824605263157,-1.68011289078947,-0,1.0763630679360774,0,Covered,18.5,0,915.3819049142832,0.9635598999097718,95.1,Ready,"Staffing balanced"
1,16,2012-08-17,A,151315,0,20035.26,18482.51,1552.7502343749984,1552.7502343749984,0.0840118714430713,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Medium Volume",950,19.455273684210525,1,24.48754368421053,1,0.045,23.385604218421054,1.2243771842105264,-3.9303305342105297,-0,1.2020187738299617,0,Covered,18.5,0,856.7347592506522,0.9018260623691077,93.6,Ready,"Staffing balanced"
1,16,2012-08-24,A,151315,0,18393.12,15510.673,2882.447148437499,2882.447148437499,0.1858363706089726,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Medium Volume",950,16.327024210526318,1,23.460666157894735,1,0.045,22.40493618078947,1.1730333078947368,-6.077911970263152,-0,1.3722608536554148,0,Covered,18.5,0,820.9405218378039,0.8641479177240041,90.7,Ready,"Staffing balanced"
1,16,2012-08-31,A,151315,0,16797.62,16706.602,91.01843749999898,91.01843749999898,0.005448052206159,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Medium Volume",950,17.585896842105264,1,22.056375157894735,1,0.045,21.06383827578947,1.1028187578947368,-3.477941433684208,-0,1.1977687839813265,0,Covered,18.5,0,797.4624463057612,0.8394341540060645,93.9,Ready,"Staffing balanced"
1,16,2012-09-07,A,151315,1,20473.94,17073.348,3400.5923437499987,3400.5923437499987,0.1991754875620512,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Medium Volume",950,17.971945263157895,1,21.023084047368425,1,0.075,19.446352743815794,1.0511542023684213,-1.4744074806578986,-0,1.0820393930133096,0,Covered,18.5,0,1052.8421586156298,1.1082549038059262,90.2,Ready,"Staffing balanced"
1,16,2012-09-14,A,151315,0,14646.37,16217.989,-1571.6192578124992,1571.6192578124992,-0.0969059254405056,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Medium Volume",950,17.071567368421054,1,19.522616105263157,1,0.045,18.644098380526316,0.976130805263158,-1.5725310121052622,-0,1.0921140383989654,0,Covered,18.5,0,785.576738604752,0.8269228827418442,90.8,Ready,"Staffing balanced"
1,16,2012-09-21,A,151315,0,13415.51,12904.404,511.1057031250002,511.1057031250002,0.0396070745589373,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Medium Volume",950,13.583583157894738,1,18.132849736842108,1,0.045,17.31687149868421,0.9066424868421056,-3.733288340789473,-0,1.2748382586092313,0,Covered,18.5,0,774.707486916407,0.8154815651751652,92.6,Ready,"Staffing balanced"
1,16,2012-09-28,A,151315,0,14734.64,12336.421,2398.2191015624994,2398.2191015624994,0.1944015303390185,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Medium Volume",950,12.985706315789473,1,16.849150315789473,1,0.045,16.090938551578947,0.8424575157894737,-3.105232235789474,-0,1.2391269415983777,0,Covered,18.5,0,915.7104138312766,0.9639056987697648,92.8,Ready,"Staffing balanced"
1,16,2012-10-05,A,151315,0,11320.41,14663.482,-3343.072421875,3343.072421875,-0.2279862535851511,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Medium Volume",950,15.435244210526315,1,16.317118631578946,1,0.045,15.582848293157893,0.8158559315789473,-0.14760408263157743,-0,1.0095627954192599,0,Covered,18.5,0,726.4660341312929,0.7647010885592557,81.7,Watch,"Staffing balanced"
1,16,2012-10-12,A,151315,0,10525.66,11127.367,-601.7071875000001,601.7071875000001,-0.0540745332980412,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Medium Volume",950,11.713017894736842,1,13.956471421052631,1,0.045,13.328430207105262,0.6978235710526316,-1.61541231236842,-0,1.1379159774949454,0,Covered,18.5,0,789.7149053898987,0.8312788477788408,92.5,Ready,"Staffing balanced"
1,16,2012-10-19,A,151315,0,9518.43,10694.54,-1176.1100390624997,1176.1100390624997,-0.1099729427134483,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Medium Volume",950,11.257410526315791,1,12.893762,1,0.045,12.31354271,0.6446881000000001,-1.056132183684209,-0,1.0938166180593085,0,Covered,18.5,0,773.004993296523,0.813689466627919,90.2,Ready,"Staffing balanced"
1,16,2012-10-26,A,151315,0,9934.63,8912.521,1022.1085156249992,1022.1085156249992,0.1146823059464047,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Medium Volume",950,9.381601052631579,1,11.888725578947367,1,0.045,11.353732927894736,0.5944362789473684,-1.9721318752631571,-0,1.2102127200036892,0,Covered,18.5,0,875.0100132787011,0.9210631718723169,93.4,Ready,"Staffing balanced"
1,17,2012-08-03,A,151315,0,7809.58,8361.76,-552.1797656250001,552.1797656250001,-0.066036310669316,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Medium Volume",950,8.801852631578948,1,8.013091210526316,1,0.045,7.652502106052631,0.4006545605263158,1.1493505255263168,1,0.8694194763721991,0.7486959650000009,"At Risk",18.5,20.776313028750025,1020.5263444257181,1.0742382572902296,89.3,Ready,"Staffing balanced"
1,17,2012-08-10,A,151315,0,8441.34,8122.1353,319.20474609375015,319.20474609375015,0.0393005947469579,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Medium Volume",950,8.549616105263159,1,7.950123631578947,1,0.045,7.592368068157894,0.3975061815789473,0.9572480371052645,1,0.888036138076892,0.5597418555263172,"At Risk",18.5,15.532836490855303,1111.819122073739,1.170335917972357,91.3,Ready,"Staffing balanced"
1,17,2012-08-17,A,151315,0,8710.04,8131.8184,578.2216406250009,578.2216406250009,0.0711060694018554,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Medium Volume",950,8.559808842105264,1,8.222125210526315,1,0.045,7.85212957605263,0.4111062605263157,0.7076792660526339,1,0.9173253422936741,0.29657300552631816,"At Risk",18.5,8.229900903355329,1109.2583121098537,1.167640328536688,91.7,Ready,"Staffing balanced"
1,17,2012-08-24,A,151315,0,9523.9,8736.482,787.4175781249996,787.4175781249996,0.0901298188563179,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Medium Volume",950,9.196296842105264,1,8.61266552631579,1,0.045,8.22509557763158,0.4306332763157895,0.9712012644736845,1,0.8943921361882277,0.540567988157895,"At Risk",18.5,15.000761671381586,1157.907517318165,1.2188500182296473,90.5,Ready,"Staffing balanced"
1,17,2012-08-31,A,151315,0,8158.73,8511.921,-353.19089843750044,353.19089843750044,-0.0414936772382758,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Medium Volume",950,8.959916842105264,1,8.893463894736843,1,0.045,8.493258019473686,0.4446731947368422,0.46665882263157776,1,0.9479170587344503,0.02198562789473557,"At Risk",18.5,0.6101011740789121,960.6125212837445,1.0111710750355205,91.4,Ready,"Staffing balanced"
1,17,2012-09-07,A,151315,1,8712.44,8517.24,195.1997656250005,195.1997656250005,0.0229181941865614,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Medium Volume",950,8.965515789473685,1,9.522518312631576,1,0.075,8.808329439184208,0.4761259156315789,0.1571863502894768,1,0.9824676734746229,0,Covered,18.5,0,989.1137769260038,1.0411723967642146,88.8,Ready,"Staffing balanced"
1,17,2012-09-14,A,151315,0,7075.73,8125.852,-1050.1220507812504,1050.1220507812504,-0.1292322385663283,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Medium Volume",950,8.553528421052631,1,9.053423105263157,1,0.045,8.646019065526314,0.4526711552631579,-0.09249064447368305,-0,1.010813156854198,0,Covered,18.5,0,818.3801060782503,0.8614527432402634,87.6,Ready,"Staffing balanced"
1,17,2012-09-21,A,151315,0,7143.59,7164.977,-21.387050781249854,21.387050781249854,-0.0029849433752084,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Medium Volume",950,7.542081052631579,1,8.631943157894737,1,0.045,8.243505715789473,0.4315971578947368,-0.7014246631578942,-0,1.0930014750919645,0,Covered,18.5,0,866.5718501677371,0.9121808949134075,95.4,Ready,"Staffing balanced"
1,17,2012-09-28,A,151315,0,7155.75,7117.364,38.38623046875,38.38623046875,0.005393321419523,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Medium Volume",950,7.491962105263157,1,8.018073736842105,1,0.045,7.65726041868421,0.4009036868421052,-0.1652983134210526,-0,1.022063420916789,0,Covered,18.5,0,934.5052419190953,0.9836897283358897,94.4,Ready,"Staffing balanced"
1,17,2012-10-05,A,151315,0,9040.52,7870.089,1170.4311328125004,1170.4311328125004,0.14871892205593,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Medium Volume",950,8.284304210526315,1,7.75941047368421,1,0.045,7.4102370023684205,0.3879705236842105,0.8740672081578946,1,0.8944911744009503,0.48609668447368415,"At Risk",18.5,13.489182994144736,1220.0041641192472,1.2842149095992075,89.3,Ready,"Staffing balanced"
1,17,2012-10-12,A,151315,0,7908.36,8636.091,-727.7308203125003,727.7308203125003,-0.0842662305728469,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Medium Volume",950,9.090622105263158,1,7.844020578947368,1,0.045,7.491039652894736,0.3922010289473684,1.5995824523684217,1,0.8240403754719583,1.2073814234210531,"At Risk",18.5,33.504834499934226,1055.709269532968,1.111272915297861,87.7,Ready,"Staffing balanced"
1,17,2012-10-19,A,151315,0,7640.43,7963.386,-322.9562304687497,322.9562304687497,-0.0405551383697911,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Medium Volume",950,8.38251157894737,1,8.058751473684211,1,0.045,7.6961076573684215,0.4029375736842105,0.6864039215789477,1,0.9181147660681022,0.2834663478947372,"At Risk",18.5,7.866191154078957,992.765478362934,1.0450162930136146,91.1,Ready,"Staffing balanced"
1,17,2012-10-26,A,151315,0,7640.92,7616.764,24.155839843750073,24.155839843750073,0.00317140446203,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Medium Volume",950,8.017646315789474,1,8.186883894736841,1,0.045,7.818474119473683,0.4093441947368421,0.19917219631579108,1,0.9751582710846757,0,Covered,18.5,0,977.2904384205297,1.0287267772847681,93.8,Ready,"Staffing balanced"
1,18,2012-08-17,A,151315,0,9.97,1557.892,-1547.9219677734377,1547.9219677734377,-0.9936003264627846,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Low Volume",700,2.22556,1,0.0035174999999974,1,0.045,0.003359212499997517,0.0001758749999998,2.2222007875000025,1,0.0015093785384341543,2.222024912500003,"At Risk",18.5,61.66119132187508,2967.9575198078032,4.239939314011147,35.1,"At Risk","Staffing balanced"
1,18,2012-08-24,A,151315,0,4.97,1201.8958,-1196.925751953125,1196.925751953125,-0.9958648659903128,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Low Volume",700,1.716994,1,0.0063174999999974,1,0.045,0.006033212499997517,0.0003158749999998,1.7109607875000024,1,0.00351382270409653,1.7106449125000025,"At Risk",18.5,47.47039632187507,823.7734043019445,1.176819149002778,35.1,"At Risk","Staffing balanced"
1,18,2012-08-31,A,151315,0,4.97,252.76906,-247.79905822753904,247.79905822753904,-0.98033778329179,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Low Volume",700,0.36109865714285716,1,0.0079869999999974,1,0.045,0.007627584999997518,0.0003993499999998,0.35347107214285967,1,0.021123271574449272,0.35307172214285987,"At Risk",18.5,9.797740289464361,651.5823815797028,0.9308319736852897,31.9,"At Risk","Staffing balanced"
