week_date,store,dept,store_type,forecast_weekly_sales,required_labor_hours,available_labor_hours,labor_gap_hours,overtime_risk_hours,estimated_overtime_cost,site_readiness_score,recommendation
2012-10-05,14,90,A,106432.55,85.14604,68.7967492786,16.349290721399996,12.747366675399995,353.73942524234985,86.6,"Use flex pool / monitor schedule"
2012-10-26,18,1,B,34778.035,27.822428000000002,13.6392717045,14.183156295500002,13.469058300500002,353.5627803881251,77.5,"Use flex pool / monitor schedule"
2012-09-14,14,92,A,169442.31,135.553848,116.73504659039999,18.8188014096,12.707018865599998,352.6197735204,85.3,"Use flex pool / monitor schedule"
2012-10-26,14,7,A,53129.777,42.5038216,28.3159932958,14.187828304200004,12.705315566200003,352.57250696205006,81,"Use flex pool / monitor schedule"
2012-09-07,19,3,A,68381.13,71.98013684210527,56.250298307368425,15.729838534736842,12.689281869473684,352.12757187789475,81,"Use flex pool / monitor schedule"
2012-08-24,35,3,B,51225.895,53.9219947368421,38.530625775,15.391368961842105,13.374058711842105,351.06904118585527,83.9,"Use flex pool / monitor schedule"
2012-10-19,23,1,B,48896.117,39.1168936,24.472948993000003,14.643944606999995,13.362638376999994,350.7692573962498,81.3,"Use flex pool / monitor schedule"
2012-10-19,13,18,A,31219.47,44.59924285714286,30.376756987500002,14.22248586964286,12.632079744642859,350.54021291383935,82.7,"Use flex pool / monitor schedule"
2012-09-28,13,18,A,12321.367,17.60195285714286,4.735737562499999,12.86621529464286,12.61827091964286,350.15701802008937,59.3,"Use flex pool / monitor schedule"
2012-10-26,14,72,A,95012.56,76.010048,60.244820771799986,15.765227228200011,12.611048130200011,349.9565856130503,70.2,"Use flex pool / monitor schedule"
2012-10-05,39,95,A,129418.53,103.534824,86.4062431134,17.128580886600005,12.604693812600004,349.7802532996501,87.6,"Use flex pool / monitor schedule"
2012-08-03,34,3,A,22559.96,23.747326315789472,10.604384889736842,13.14294142605263,12.587738028684209,349.3097302959868,74.4,"Use flex pool / monitor schedule"
2012-10-19,4,72,A,125211.57,100.169256,83.22821497059999,16.94104102940001,12.583542863400012,349.19331445935035,76.2,"Use flex pool / monitor schedule"
2012-10-26,6,18,A,24415.465,34.87923571428571,21.191042215,13.688193499285713,12.578714849285713,349.05933706767854,79,"Use flex pool / monitor schedule"
2012-08-24,14,81,A,42533.504,44.77210947368421,30.670753259999998,14.101356213684213,12.495557613684213,346.75172377973695,72.1,"Use flex pool / monitor schedule"
2012-08-31,25,3,B,40155.793,42.26925578947368,27.619213587500003,14.65004220197368,13.20401007697368,346.6052645205591,82.8,"Use flex pool / monitor schedule"
2012-09-28,27,18,A,13487.823,19.268318571428573,6.4514093874999965,12.816909183928576,12.479139058928576,346.296108885268,72,"Use flex pool / monitor schedule"
2012-08-10,14,92,A,154581.83,123.66546399999999,105.67343297699998,17.99203102300001,12.45939055300001,345.74808784575026,89.7,"Use flex pool / monitor schedule"
2012-09-07,27,92,A,158079.06,126.463248,108.1657922226,18.29745577739999,12.45065619779999,345.5057094889497,85.9,"Use flex pool / monitor schedule"
2012-08-31,20,87,A,64792.867,68.20301789473685,53.050636875526315,15.15238101921053,12.374860763947371,343.40238619953954,88,"Use flex pool / monitor schedule"
2012-10-19,13,1,A,56338.84,45.071071999999994,31.111914058400007,13.959157941599987,12.330261917599985,342.1647682133996,83.9,"Use flex pool / monitor schedule"
2012-10-05,9,38,B,78221.414,62.577131200000004,47.0858812535,15.491249946500005,13.026020561500005,341.93303973937515,87.3,"Use flex pool / monitor schedule"
2012-08-24,32,3,A,52419.387,55.178302105263164,40.776229562894734,14.40207254236843,12.267191413421061,340.4145617224344,82.5,"Use flex pool / monitor schedule"
2012-08-31,2,9,A,46499.348,37.1994784,23.721405631000003,13.478072768999994,12.236114358999993,339.5521734622498,77.5,"Use flex pool / monitor schedule"
2012-08-24,12,24,B,24879.486,26.188932631578947,12.6345855375,13.554347094078947,12.892850469078947,338.4373248133224,73.5,"Use flex pool / monitor schedule"
2012-09-14,16,9,B,69902.12,55.921696,40.896946549,15.024749450999998,12.883548060999999,338.19313660125,85.8,"Use flex pool / monitor schedule"
2012-08-17,14,92,A,160662.84,128.530272,110.5769949242,17.953277075800003,12.163905613800003,337.54838078295006,89,"Use flex pool / monitor schedule"
2012-10-26,32,1,A,41722.312,33.3778496,20.203823609199997,13.1740259908,12.116234178800001,336.22549846170006,81.1,"Use flex pool / monitor schedule"
2012-08-10,13,95,A,168502.84,134.802272,116.6135031292,18.18876887079999,12.08334985879999,335.3129585816997,89.4,"Use flex pool / monitor schedule"
2012-10-12,20,1,A,49648.234,39.718587199999995,26.267690042999998,13.450897156999996,12.075625426999997,335.09860559924994,79,"Use flex pool / monitor schedule"
2012-08-24,11,3,A,54936.832,57.82824421052632,43.48310357815789,14.345140632368434,12.068538350789487,334.90193923440825,81.9,"Use flex pool / monitor schedule"
2012-10-19,39,92,A,139432.12,111.54569599999999,94.542905303,17.002790696999995,12.052900366999996,334.46798518424987,89.1,"Use flex pool / monitor schedule"
2012-08-03,18,3,B,26717.809,28.12400947368421,14.628553912499996,13.495455561184215,12.729562686184215,334.15102051233566,78.2,"Use flex pool / monitor schedule"
2012-10-12,20,92,A,188244.5,150.5956,131.7475171306,18.848082869400002,11.950307103400004,331.62102211935013,91.4,"Use flex pool / monitor schedule"
2012-08-03,21,3,B,26687.559,28.092167368421055,14.7438224125,13.348344955921055,12.576417080921056,330.1309483741777,78.8,"Use flex pool / monitor schedule"
2012-10-19,2,72,A,87186.37,69.749096,54.987733830399996,14.761362169599998,11.882423225599998,329.73724451039993,64.1,"Use flex pool / monitor schedule"
2012-08-10,14,95,A,128400.414,102.7203312,86.3397811108,16.3805500892,11.8601427012,329.1189599583,90.1,"Use flex pool / monitor schedule"
2012-10-19,14,18,A,22128.99,31.61284285714286,18.7893790875,12.82346376964286,11.83972664464286,328.5524143888394,80.3,"Use flex pool / monitor schedule"
2012-10-05,13,5,A,63459.273,50.767418400000004,37.0010180134,13.766400386600004,11.829174312600005,328.2595871746501,81.5,"Use flex pool / monitor schedule"
2012-08-31,28,92,A,113885.234,91.1081872,75.35974615679997,15.748441043200032,11.802904595200033,327.53060251680097,73.5,"Use flex pool / monitor schedule"
2012-08-17,1,3,A,36172.094,38.07588842105263,24.981791519999994,13.094096901052637,11.786149701052636,327.06565420421066,80.5,"Use flex pool / monitor schedule"
2012-08-24,16,9,B,49760.7,39.80856,25.992873990499998,13.815686009500002,12.454802554500002,326.9385670556251,79.6,"Use flex pool / monitor schedule"
2012-10-12,12,18,B,13754.861,19.64980142857143,6.843380269642856,12.806421158928572,12.448128998214287,326.76338620312504,65.3,"Use flex pool / monitor schedule"
2012-09-28,39,18,A,14253.1455,20.36163642857143,8.172044824999995,12.189591603571435,11.761735853571436,326.38816993660737,72,"Use flex pool / monitor schedule"
2012-08-10,22,3,B,33104.99,34.84735789473684,21.333265112499998,13.51409278223684,12.39716790723684,325.4256575649671,81.6,"Use flex pool / monitor schedule"
2012-08-24,14,8,A,58619.97,46.895976,33.4550033496,13.440972650399999,11.689401794399998,324.38089979459994,73.9,"Use flex pool / monitor schedule"
2012-10-12,20,18,A,18425.014,26.32144857142857,13.920225637499994,12.401222933928574,11.672415308928574,323.90952482276793,77.9,"Use flex pool / monitor schedule"
2012-08-24,23,17,B,37107.29,39.06030526315789,25.400092025,13.660213238157894,12.330365488157893,323.6720940641447,83.5,"Use flex pool / monitor schedule"
2012-10-19,10,1,B,48649.36,38.919488,25.276010403,13.643477597,12.320126267000001,323.40331450875,81.1,"Use flex pool / monitor schedule"
2012-10-12,10,18,B,16948.312,24.211874285714288,11.401974541071421,12.809899744642866,12.212937726785723,320.5896153281252,74.1,"Use flex pool / monitor schedule"
2012-10-19,27,18,A,23707.664,33.86809142857143,21.2088677675,12.659223661071433,11.548811736071434,320.4795256759823,79.2,"Use flex pool / monitor schedule"
2012-10-19,39,18,A,25805.154,36.86450571428571,24.056366914999995,12.808138799285718,11.548643149285718,320.47484739267867,82.5,"Use flex pool / monitor schedule"
2012-10-19,14,1,A,37125.61,29.700488,17.2668608448,12.4336271552,11.5296030272,319.9464840048,78.9,"Use flex pool / monitor schedule"
2012-08-31,45,3,B,29339.863,30.884066315789475,17.7777762375,13.106290078289476,12.175516453289475,319.6073068988487,76.8,"Use flex pool / monitor schedule"
2012-09-28,10,18,B,10605.9795,15.151399285714286,2.8688443866071385,12.282554899107147,12.132353622321434,318.47428258593766,65.8,"Use flex pool / monitor schedule"
2012-08-24,14,4,A,57996.04,46.396832,33.206183103799994,13.19064889620001,11.45210527820001,317.7959214700503,77.1,"Use flex pool / monitor schedule"
2012-08-03,41,92,A,131986.25,105.589,89.455811494,16.133188505999996,11.449638165999996,317.7274591064999,90.2,"Use flex pool / monitor schedule"
2012-10-19,18,18,B,16088.185,22.98312142857143,10.345708728571427,12.637412700000002,12.095752557142859,317.51350462500005,76.1,"Use flex pool / monitor schedule"
2012-10-12,31,92,A,144092.1,115.27368,98.67487759779998,16.598802402200022,11.432578444200022,317.2540518265506,90.2,"Use flex pool / monitor schedule"
2012-10-05,4,90,A,107514.17,86.011336,70.86840136459999,15.14293463540001,11.43254712940001,317.2531828408503,87.9,"Use flex pool / monitor schedule"
2012-08-03,1,38,A,84424.89,67.539912,53.354408637599995,14.185503362400006,11.392078826400006,316.13018743260017,88.5,"Use flex pool / monitor schedule"
2012-10-05,14,95,A,127010.086,101.6080688,85.7494359806,15.8586328194,11.369133553400001,315.49345610685003,88.9,"Use flex pool / monitor schedule"
2012-10-05,41,18,A,12199.529,17.42789857142857,5.799982877499999,11.627915693928571,11.324251668928571,314.24798381276787,71.8,"Use flex pool / monitor schedule"
2012-09-07,27,72,A,67902.9,54.32232,40.825669741499986,13.496650258500011,11.289857299500012,313.2935400611253,78.1,"Use flex pool / monitor schedule"
2012-10-26,14,18,A,24923.393,35.604847142857146,23.114116165000002,12.490730977857144,11.280567827857144,313.0357572230358,80.5,"Use flex pool / monitor schedule"
2012-08-10,1,3,A,31947.215,33.628647368421056,21.255148550263158,12.373498818157898,11.26066381552632,312.48342088085536,79.7,"Use flex pool / monitor schedule"
2012-10-19,11,18,A,21659.43,30.94204285714286,18.709767422500008,12.232275434642851,11.25270645964285,312.2626042550891,78.8,"Use flex pool / monitor schedule"
2012-10-26,23,18,B,22724.047,32.46292428571429,19.59315245,12.869771835714285,11.843952335714285,310.90374881249994,78,"Use flex pool / monitor schedule"
2012-10-19,9,38,B,81341.08,65.072864,50.611153546500006,14.46171045349999,11.81191183849999,310.06268576062473,81.5,"Use flex pool / monitor schedule"
2012-09-07,43,92,C,91647.29,73.317832,57.88553117868001,15.432300821319984,12.303353190039983,309.1217488997546,82.3,"Use flex pool / monitor schedule"
2012-08-10,4,24,A,23455.355,24.689847368421052,12.883013231052628,11.806834137368424,11.132330826842109,308.92218044486856,77.7,"Use flex pool / monitor schedule"
2012-08-03,1,87,A,62132.418,65.40254526315789,51.609609479473676,13.792935783684214,11.090861988947372,307.7714201932896,88.5,"Use flex pool / monitor schedule"
2012-10-12,41,18,A,14804.754,21.14964857142857,9.606221327499998,11.543427243928573,11.040483718928574,306.37342320026795,76.1,"Use flex pool / monitor schedule"
2012-10-26,41,1,A,40970.86,32.776688,20.656988261,12.119699739000001,11.038182029000001,306.3095513047501,82,"Use flex pool / monitor schedule"
2012-10-26,11,18,A,23622.092,33.745845714285714,21.583110780000002,12.162734934285712,11.032729134285713,306.15823347642856,80.2,"Use flex pool / monitor schedule"
2012-10-05,2,18,A,13037.207,18.624581428571428,7.275562927499999,11.349018501071429,10.96809897607143,304.3647465859822,73.3,"Use flex pool / monitor schedule"
2012-10-12,19,18,A,15501.253,22.144647142857142,10.624116195000003,11.52053094785714,10.96429449785714,304.25917231553564,76.7,"Use flex pool / monitor schedule"
2012-10-05,13,90,A,135326.19,108.260952,92.4961331826,15.764818817399998,10.922089331399999,303.08797894634995,90.2,"Use flex pool / monitor schedule"
2012-10-26,14,92,A,165753.38,132.60270400000002,115.66091603219999,16.941787967800025,10.886242625800024,302.09323286595065,91.5,"Use flex pool / monitor schedule"
2012-08-03,13,90,A,129004.09,103.203272,87.7602639256,15.443008074399998,10.848229858399998,301.03837857059995,88.4,"Use flex pool / monitor schedule"
2012-08-24,45,95,B,65130.86,52.104688,38.63121124549999,13.473476754500012,11.450900249500013,300.5861315493753,79.3,"Use flex pool / monitor schedule"
2012-10-05,1,87,A,59593.5,62.73,49.329587139736844,13.400412860263152,10.81771196289473,300.19150697032876,85.3,"Use flex pool / monitor schedule"
2012-08-03,19,3,A,24970.88,26.285136842105263,14.704424867631575,11.580711974473688,10.810846798157899,300.0009986488817,79.9,"Use flex pool / monitor schedule"
2012-10-26,21,18,B,13480.797,19.25828142857143,7.486481191964287,11.771800236607142,11.379837870535713,298.72074410156245,72.5,"Use flex pool / monitor schedule"
2012-10-12,32,92,A,114337.18,91.46974399999999,76.6932726308,14.776471369199996,10.761116781199995,298.62099067829985,89.6,"Use flex pool / monitor schedule"
2012-10-12,23,18,B,15252.395,21.789135714285713,9.940997464285713,11.84813825,11.327667178571428,297.35126343749994,74.2,"Use flex pool / monitor schedule"
2012-10-19,35,72,B,95575.32,76.460256,61.917854654499955,14.542401345500046,11.300628850500049,296.64150732562626,82.2,"Use flex pool / monitor schedule"
2012-10-26,8,18,A,15670.639,22.38662714285714,11.134248545,11.25237859785714,10.66943364785714,296.0767837280356,75.4,"Use flex pool / monitor schedule"
2012-10-05,4,92,A,185276.34,148.221072,130.7252466632,17.49582533679998,10.651571584799981,295.5811114781995,91.9,"Use flex pool / monitor schedule"
2012-10-19,6,18,A,19825.049,28.32149857142857,16.79118245,11.53031612142857,10.65119662142857,295.5707062446428,78.5,"Use flex pool / monitor schedule"
2012-08-31,10,9,B,70872.11,56.697688,43.177658735499996,13.520029264500003,11.259418859500004,295.5597450618751,84.6,"Use flex pool / monitor schedule"
2012-08-03,22,3,B,26436.744,27.828151578947367,15.752538775,12.075612803947367,11.250872553947367,295.3354045411184,76.7,"Use flex pool / monitor schedule"
2012-10-12,22,18,B,13981.142,19.97306,8.314612511607143,11.658447488392857,11.223127461607143,294.60709586718747,73.7,"Use flex pool / monitor schedule"
2012-10-19,6,72,A,86970.21,69.57616800000001,56.02706388299999,13.54910411700002,10.61574998700002,294.5870621392505,77.6,"Use flex pool / monitor schedule"
2012-10-05,14,91,A,87031.8,69.62544,56.11136413959999,13.514075860400006,10.576308104400006,293.49254989710016,87.7,"Use flex pool / monitor schedule"
2012-08-31,12,24,B,28103.99,29.583147368421056,17.502148912499997,12.080998455921058,11.164655580921059,293.0722089991778,79.9,"Use flex pool / monitor schedule"
2012-08-24,20,3,A,38117.777,40.12397578947369,28.096685917631575,12.027289871842115,10.556259195526325,292.9361926758555,82.9,"Use flex pool / monitor schedule"
2012-10-26,19,1,A,32739.057,26.191245600000002,14.8850234218,11.306222178200002,10.526901580200002,292.12151885055005,80,"Use flex pool / monitor schedule"
2012-09-07,28,90,A,75305,60.244,47.18219539222,13.061804607779997,10.511415667659996,291.69178477756486,80.2,"Use flex pool / monitor schedule"
2012-10-26,28,18,A,17795.24,25.421771428571432,14.201035747499997,11.220735681071435,10.477225956071436,290.74302028098236,76.4,"Use flex pool / monitor schedule"
2012-10-12,27,92,A,149328.97,119.463176,103.5672592836,15.89591671640001,10.47354712040001,290.6409325911003,90.8,"Use flex pool / monitor schedule"
2012-09-07,1,92,A,154773,123.8184,107.53641695972,16.281983040279997,10.469203745159996,290.5204039281899,85.7,"Use flex pool / monitor schedule"
2012-10-26,20,72,A,94234.7,75.38776,61.69242035319998,13.695339646800022,10.465369994800023,290.41401735570065,87.5,"Use flex pool / monitor schedule"
2012-10-05,20,5,A,44524.38,35.619504,23.921051818999995,11.698452181000004,10.446041091000005,289.87764027525014,80.7,"Use flex pool / monitor schedule"
2012-10-12,2,18,A,15699.422,22.427745714285717,11.4151689575,11.012576756785716,10.414923931785715,289.01413910705355,76.2,"Use flex pool / monitor schedule"
2012-10-05,10,5,B,57466.7,45.97336,33.236729963,12.736630036999998,10.996487106999997,288.6577865587499,84.8,"Use flex pool / monitor schedule"
2012-10-05,4,2,A,108327.09,86.661672,72.4682194656,14.193452534399995,10.399304918399995,288.58071148559986,88.8,"Use flex pool / monitor schedule"
2012-10-26,10,18,B,24214.172,34.591674285714284,22.450494202678566,12.141180083035717,10.96576153839286,287.8512403828126,80.7,"Use flex pool / monitor schedule"
2012-08-24,15,3,B,28780.77,30.295547368421055,18.4392737,11.856273668421053,10.890866668421053,285.88525004605265,79.6,"Use flex pool / monitor schedule"
2012-09-28,11,18,A,10849.242,15.498917142857144,4.9453958750000035,10.553521267857139,10.294600017857139,285.6751504955356,70.9,"Use flex pool / monitor schedule"
2012-09-28,6,18,A,10477.549,14.967927142857144,4.440905665,10.527021477857144,10.294513327857144,285.6727448480358,69.9,"Use flex pool / monitor schedule"
2012-10-19,41,18,A,17440.64,24.9152,13.91243427,11.002765729999998,10.274366029999998,285.11365733249994,79.5,"Use flex pool / monitor schedule"
2012-08-03,20,72,A,76770.56,61.416447999999995,48.65252939679999,12.763918603200004,10.216665755200005,283.51247470680016,74.8,"Use flex pool / monitor schedule"
2012-10-12,28,18,A,11965.012,17.092874285714288,6.546105754999999,10.546768530714289,10.204040480714289,283.1621233398215,71.4,"Use flex pool / monitor schedule"
2012-08-24,19,72,A,64908.69,51.926952,39.67624698379999,12.250705016200008,10.173414598200008,282.3122551000502,82.3,"Use flex pool / monitor schedule"
2012-08-17,43,92,C,86609.83,69.287864,55.2019143544,14.085949645599996,11.195797061599995,281.2944011726999,88.6,"Use flex pool / monitor schedule"
2012-10-12,14,91,A,84702.58,67.762064,54.76250387999999,12.999560120000005,10.132413320000005,281.1744696300001,86.5,"Use flex pool / monitor schedule"
2012-10-05,19,18,A,11556.461,16.50923,6.062151865000005,10.447078134999995,10.129687984999995,281.09884158374985,69.4,"Use flex pool / monitor schedule"
2012-10-12,6,18,A,16039.703,22.913861428571426,12.1701394325,10.743721996071427,10.106541921071427,280.4565383097321,78.2,"Use flex pool / monitor schedule"
2012-08-03,23,3,B,30643.377,32.25618631578947,20.507770275000002,11.748416040789468,10.674710790789469,280.2111582582236,81.5,"Use flex pool / monitor schedule"
2012-08-10,24,92,A,134514.9,107.61192,92.7064860666,14.905433933400005,10.051691207400005,278.9344310053501,89.1,"Use flex pool / monitor schedule"
2012-08-17,13,95,A,166152.62,132.922096,116.76615216279998,16.155943837200027,10.042532729200026,278.68028323530075,90.9,"Use flex pool / monitor schedule"
2012-10-19,23,18,B,18520.707,26.458152857142856,15.062358910714286,11.39579394642857,10.607188767857142,278.43870515624997,77.3,"Use flex pool / monitor schedule"
2012-08-10,41,92,A,131375.48,105.100384,90.3373787554,14.76300524460001,10.03329955060001,278.42406252915026,91.2,"Use flex pool / monitor schedule"
2012-09-14,20,1,A,41985.67,33.588536,22.401067859799998,11.1874681402,10.0146373622,277.90618680105,78.6,"Use flex pool / monitor schedule"
2012-09-07,28,91,A,63905.76,51.124608,39.00457371748,12.120034282520002,10.011678946440002,277.82409076371005,77.4,"Use flex pool / monitor schedule"
2012-09-07,40,92,A,113786.555,91.02924399999999,76.86493691898,14.164307081019984,10.009445625939984,277.76211611983456,83.3,"Use flex pool / monitor schedule"
2012-08-10,27,92,A,144332.77,115.46621599999999,100.2182365954,15.247979404599988,10.000951310599987,277.52639886914966,91.5,"Use flex pool / monitor schedule"
2012-08-10,10,72,B,110224.41,88.179528,73.7466164445,14.432911555499999,10.571832160499998,277.51059421312493,89.3,"Use flex pool / monitor schedule"
2012-10-12,20,90,A,108268.87,86.615096,72.8250388278,13.790057172199994,9.977227914199993,276.8680746190498,89.8,"Use flex pool / monitor schedule"
2012-10-05,14,93,A,61919.16,49.535328,37.6454038814,11.8899241186,9.918960564599999,275.25115566765,83.5,"Use flex pool / monitor schedule"
2012-10-26,41,18,A,20239.562,28.913660000000004,18.0510542625,10.862605737500004,9.917524362500004,275.2113010593751,82.4,"Use flex pool / monitor schedule"
2012-10-19,2,18,A,18951.016,27.072879999999998,16.329014974999996,10.743865025000002,9.888942775000002,274.41816200625004,80.2,"Use flex pool / monitor schedule"
2012-09-21,14,38,A,94732.5,75.786,62.6399629492,13.146037050800004,9.866457838800004,273.79420502670007,83.1,"Use flex pool / monitor schedule"
2012-08-03,9,38,B,79165.82,63.33265600000001,50.2972196435,13.035436356500007,10.402074071500007,273.05444437687515,79.8,"Use flex pool / monitor schedule"
2012-10-19,27,1,A,39407.344,31.525875199999998,20.6107473138,10.915127886199997,9.836031168199996,272.9498649175499,83,"Use flex pool / monitor schedule"
2012-09-14,20,90,A,105478.08,84.382464,70.8688038016,13.513660198400004,9.803251622400005,272.0402325216001,89.3,"Use flex pool / monitor schedule"
2012-09-14,3,38,B,95844.71,76.675768,63.01460922,13.661158780000008,10.361964580000008,272.0015702250002,87.6,"Use flex pool / monitor schedule"
2012-10-05,32,92,A,110587.24,88.469792,74.77851107719998,13.691280922800019,9.776175630800019,271.2888737547005,90,"Use flex pool / monitor schedule"
2012-10-19,13,95,A,148930.78,119.144624,103.93590093459999,15.208723065400008,9.767052859400009,271.03571684835026,88.8,"Use flex pool / monitor schedule"
2012-08-24,19,74,A,29661.238,31.222355789473685,20.392554149210525,10.82980164026316,9.762128648157896,270.8990699863816,78.3,"Use flex pool / monitor schedule"
2012-10-05,22,18,B,10535.484,15.05069142857143,4.499674864285716,10.551016564285714,10.315431492857142,270.78007668749996,67,"Use flex pool / monitor schedule"
2012-09-21,39,18,A,9669.737,13.813909999999998,3.872105754999997,9.941804245,9.739076195,270.25936441125,64,"Use flex pool / monitor schedule"
2012-10-26,25,1,B,34724.457,27.7795656,16.61675552,11.16281008,10.29282288,270.18660059999996,81.1,"Use flex pool / monitor schedule"
2012-08-03,14,91,A,82164.36,65.731488,53.2267275442,12.504760455799996,9.718020793799996,269.6750770279499,87.3,"Use flex pool / monitor schedule"
2012-10-05,6,18,A,12509.266,17.87038,7.7543961075,10.115983892500001,9.7099945675,269.452349248125,73.3,"Use flex pool / monitor schedule"
2012-10-05,13,1,A,48506.562,38.805249599999996,27.649954445400006,11.15529515459999,9.70765356059999,269.3873863066497,83.5,"Use flex pool / monitor schedule"
2012-08-03,2,95,A,162906.6,130.32528,114.62940074459999,15.695879255400001,9.694339949400002,269.01793359585,91.5,"Use flex pool / monitor schedule"
2012-10-05,27,18,A,14836.364,21.194805714285714,10.930596704999996,10.264209009285718,9.691926459285717,268.95095924517864,75.8,"Use flex pool / monitor schedule"
2012-10-26,17,72,B,56983.04,45.586432,33.58410873,12.002323270000005,10.243992970000004,268.9048154625001,67.8,"Use flex pool / monitor schedule"
2012-10-05,4,95,A,168157.69,134.526152,118.6661133938,15.860038606199993,9.647153088199993,267.7084981975498,89.6,"Use flex pool / monitor schedule"
2012-09-07,4,92,A,182360.38,145.888304,129.25557698102,16.632727018980006,9.645939074060006,267.6748093051652,86.6,"Use flex pool / monitor schedule"
2012-08-24,22,92,B,63330.48,50.664384000000005,38.48630890449999,12.178075095500013,10.163085100500012,266.7809838881253,84.1,"Use flex pool / monitor schedule"
2012-10-05,1,90,A,98910.41,79.128328,66.06217676099999,13.066151239000007,9.607398529000008,266.60530917975024,89.6,"Use flex pool / monitor schedule"
2012-10-19,19,18,A,17823.107,25.461581428571428,15.095789572500003,10.365791856071425,9.575436381071425,265.71835957473206,76.8,"Use flex pool / monitor schedule"
2012-08-10,10,24,B,36608.016,38.53475368421053,26.99954035,11.535213334210528,10.121624834210529,265.6926518980264,67,"Use flex pool / monitor schedule"
2012-10-05,3,38,B,95244.336,76.1954688,62.794753512999996,13.400715287000004,10.113031857000005,265.4670862462501,89,"Use flex pool / monitor schedule"
2012-08-10,9,38,B,78654.92,62.923936,50.18793049399999,12.736005506000005,10.108365166000006,265.3445856075001,85.6,"Use flex pool / monitor schedule"
2012-10-26,4,95,A,163545.34,130.836272,115.2435046322,15.592767367800008,9.559076025800007,265.26435971595015,87,"Use flex pool / monitor schedule"
2012-10-12,31,95,A,115323.195,92.258556,78.60060875379999,13.65794724620001,9.54273212820001,264.81081655755025,87.3,"Use flex pool / monitor schedule"
2012-10-12,14,38,A,91449.65,73.15972,60.47080318579999,12.688916814200006,9.522906176200006,264.2606463895502,89.1,"Use flex pool / monitor schedule"
2012-08-17,39,92,A,130830.74,104.664592,90.41496112179999,14.249630878200009,9.515863280200008,264.0652060255502,90.9,"Use flex pool / monitor schedule"
2012-10-26,32,18,A,16277.039,23.252912857142856,13.05523009,10.197682767142856,9.514162867142856,264.01801956321424,80,"Use flex pool / monitor schedule"
2012-08-10,1,92,A,146817.22,117.453776,102.58167983979999,14.872096160200016,9.501327582200016,263.6618404060505,91.2,"Use flex pool / monitor schedule"
2012-10-05,4,5,A,51532.16,41.225728000000004,30.149580498799995,11.076147501200008,9.497635433200008,263.5593832713002,82.4,"Use flex pool / monitor schedule"
2012-09-07,14,91,A,84685.63,67.748504,55.274115287860006,12.47438871213999,9.48659869657999,263.2531138300948,83.5,"Use flex pool / monitor schedule"
2012-08-10,14,90,A,93212.92,74.570336,61.87172756239999,12.698608437600008,9.459250973600009,262.4942145174002,89.8,"Use flex pool / monitor schedule"
2012-08-03,42,92,C,91077.07,72.86165600000001,59.31859641160001,13.543059588399998,10.437373912399998,262.23901954904994,87.1,"Use flex pool / monitor schedule"
2012-10-05,11,18,A,12898.184,18.425977142857143,8.533342335000006,9.892634807857137,9.445862957857136,262.12269708053554,71.4,"Use flex pool / monitor schedule"
2012-08-24,4,92,A,176563.64,141.250912,125.2523131048,15.998598895200004,9.440886167200004,261.9845911398001,90.5,"Use flex pool / monitor schedule"
2012-10-05,38,92,C,58667.96,46.934368,34.705288661999994,12.229079338000005,10.412048518000006,261.60271901475016,86.3,"Use flex pool / monitor schedule"
2012-10-12,14,90,A,100523.21,80.41856800000001,67.47121164699999,12.947356353000018,9.414832183000017,261.2615930782505,87,"Use flex pool / monitor schedule"
2012-08-17,25,3,B,25775.447,27.132049473684212,16.355480412499997,10.776569061184215,9.920261186184215,260.40685613733564,78.1,"Use flex pool / monitor schedule"
2012-08-24,23,95,B,67923.28,54.338623999999996,42.22412991299999,12.114494087000004,9.903806657000004,259.9749247462501,88,"Use flex pool / monitor schedule"
2012-10-05,20,18,A,14238.686,20.34098,10.438697692499996,9.902282307500002,9.355753632500003,259.62216330187505,77.3,"Use flex pool / monitor schedule"
2012-08-31,4,9,A,46028.117,36.8224936,26.1174724776,10.705021122400002,9.337614186400002,259.1187936726001,82.7,"Use flex pool / monitor schedule"
2012-09-14,17,2,B,57103.48,45.682784000000005,34.0411141435,11.641669856500002,9.859412571500002,258.809580001875,86.3,"Use flex pool / monitor schedule"
2012-10-26,2,18,A,21667.97,30.95424285714286,20.556782784999996,10.397460072142863,9.321188722142864,258.6629870394645,79.9,"Use flex pool / monitor schedule"
2012-08-31,28,95,A,105915.87,84.73269599999999,71.66354200459999,13.0691539954,9.317136089400002,258.55052648085007,78.3,"Use flex pool / monitor schedule"
2012-09-07,17,22,B,15462.925,16.276763157894734,6.10720848375,10.169554674144734,9.839435296644734,258.28517653692427,58.9,"Use flex pool / monitor schedule"
2012-08-10,27,3,A,46647.88,49.103031578947366,37.81954167157894,11.283489907368427,9.303409191578954,258.16960506631597,84.8,"Use flex pool / monitor schedule"
2012-09-07,35,24,B,23095.512,24.311065263157893,13.77246823625,10.538597026907892,9.794139284407892,257.0961562157072,74,"Use flex pool / monitor schedule"
2012-10-05,6,92,A,106950.73,85.56058399999999,72.50152627479999,13.059057725200006,9.263166297200005,257.05286474730013,90.5,"Use flex pool / monitor schedule"
