store,dept,date,scheduled_labor_hours,scheduled_associates,callout_rate,flex_pool_hours,avg_hourly_rate,avg_weekly_hours_per_associate
3,79,2012-09-21,5.474445299999999,1,0.045,0.27372226499999996,17.5,32
3,79,2012-09-28,5.4290771,1,0.045,0.271453855,17.5,32
3,79,2012-10-05,5.443370799999999,1,0.045,0.27216853999999996,17.5,32
3,79,2012-10-12,5.451709899999999,1,0.045,0.27258549499999996,17.5,32
3,79,2012-10-19,5.278690199999999,1,0.045,0.26393450999999996,17.5,32
3,79,2012-10-26,5.411308299999999,1,0.045,0.270565415,17.5,32
3,81,2012-08-03,1.9183349999999997,1,0.045,0.09591675,17.5,32
3,81,2012-08-10,1.9310899999999998,1,0.045,0.09655449999999999,17.5,32
3,81,2012-08-17,1.9222825,1,0.045,0.096114125,17.5,32
3,81,2012-08-24,1.9161875,1,0.045,0.095809375,17.5,32
3,81,2012-08-31,1.8828599999999998,1,0.045,0.09414299999999999,17.5,32
3,81,2012-09-07,1.9919334499999999,1,0.075,0.0995966725,17.5,32
3,81,2012-09-14,1.8877475,1,0.045,0.094387375,17.5,32
3,81,2012-09-21,1.9133875,1,0.045,0.095669375,17.5,32
3,81,2012-09-28,1.9921174999999998,1,0.045,0.099605875,17.5,32
3,81,2012-10-05,2.03057,1,0.045,0.10152850000000001,17.5,32
3,81,2012-10-12,2.0601424999999995,1,0.045,0.10300712499999998,17.5,32
3,81,2012-10-19,2.0613625000000004,1,0.045,0.10306812500000002,17.5,32
3,81,2012-10-26,1.9765074999999996,1,0.045,0.098825375,17.5,32
3,82,2012-08-03,5.9460348,1,0.045,0.29730174,17.5,32
3,82,2012-08-10,5.780782299999999,1,0.045,0.28903911499999996,17.5,32
3,82,2012-08-17,5.8323578,1,0.045,0.29161789,17.5,32
3,82,2012-08-24,5.8183605,1,0.045,0.290918025,17.5,32
3,82,2012-08-31,5.916869799999999,1,0.045,0.29584348999999993,17.5,32
3,82,2012-09-07,6.403639881999999,1,0.075,0.3201819941,17.5,32
3,82,2012-09-14,6.2516536,1,0.045,0.31258268,17.5,32
3,82,2012-09-21,6.3330515,1,0.045,0.316652575,17.5,32
3,82,2012-09-28,6.4299876,1,0.045,0.32149938,17.5,32
3,82,2012-10-05,6.253063399999999,1,0.045,0.31265317,17.5,32
3,82,2012-10-12,5.908040499999999,1,0.045,0.29540202499999996,17.5,32
3,82,2012-10-19,5.6607403,1,0.045,0.283037015,17.5,32
3,82,2012-10-26,5.6276043,1,0.045,0.281380215,17.5,32
3,85,2012-08-03,0.9315360714285713,1,0.045,0.04657680357142857,17.5,32
3,85,2012-08-10,0.8400544642857142,1,0.045,0.04200272321428571,17.5,32
3,85,2012-08-17,0.9320382142857142,1,0.045,0.04660191071428571,17.5,32
3,85,2012-08-24,0.8693857142857142,1,0.045,0.04346928571428571,17.5,32
3,85,2012-08-31,0.9988741071428572,1,0.045,0.04994370535714286,17.5,32
3,85,2012-09-07,0.8588271428571429,1,0.075,0.04294135714285715,17.5,32
3,85,2012-09-14,0.6667642857142857,1,0.045,0.033338214285714284,17.5,32
3,85,2012-09-21,0.651696607142857,1,0.045,0.03258483035714285,17.5,32
3,85,2012-09-28,0.4715596428571428,1,0.045,0.02357798214285714,17.5,32
3,85,2012-10-05,0.5867641071428571,1,0.045,0.029338205357142856,17.5,32
3,85,2012-10-12,0.6739096428571428,1,0.045,0.03369548214285714,17.5,32
3,85,2012-10-19,0.6913217857142857,1,0.045,0.03456608928571429,17.5,32
3,85,2012-10-26,0.7102166071428572,1,0.045,0.03551083035714286,17.5,32
3,87,2012-08-03,1.035345,1,0.045,0.05176725,17.5,32
3,87,2012-08-10,1.1091075,1,0.045,0.055455375,17.5,32
3,87,2012-08-17,1.1317149999999998,1,0.045,0.05658574999999999,17.5,32
3,87,2012-08-24,1.0221425,1,0.045,0.051107125,17.5,32
3,87,2012-08-31,0.9614049999999998,1,0.045,0.048070249999999995,17.5,32
3,87,2012-09-07,1.0733427500000001,1,0.075,0.05366713750000001,17.5,32
3,87,2012-09-14,1.2254525,1,0.045,0.061272625000000004,17.5,32
3,87,2012-09-21,1.3050125000000001,1,0.045,0.065250625,17.5,32
3,87,2012-09-28,1.4953850000000002,1,0.045,0.07476925000000001,17.5,32
3,87,2012-10-05,1.6229,1,0.045,0.08114500000000001,17.5,32
3,87,2012-10-12,1.5307974999999998,1,0.045,0.076539875,17.5,32
3,87,2012-10-19,1.6792575,1,0.045,0.083962875,17.5,32
3,87,2012-10-26,1.7262225,1,0.045,0.086311125,17.5,32
3,90,2012-08-03,1.3593606999999999,1,0.045,0.067968035,17.5,32
3,90,2012-08-10,1.3920122,1,0.045,0.06960061,17.5,32
3,90,2012-08-17,1.359678,1,0.045,0.0679839,17.5,32
3,90,2012-08-24,1.3659005,1,0.045,0.068295025,17.5,32
3,90,2012-08-31,1.3774278,1,0.045,0.06887139,17.5,32
3,90,2012-09-07,1.4239604340000003,1,0.075,0.07119802170000002,17.5,32
3,90,2012-09-14,1.3608274999999999,1,0.045,0.068041375,17.5,32
3,90,2012-09-21,1.3411225999999998,1,0.045,0.06705612999999999,17.5,32
3,90,2012-09-28,1.3218109999999998,1,0.045,0.06609055,17.5,32
3,90,2012-10-05,1.3147771999999998,1,0.045,0.06573886,17.5,32
3,90,2012-10-12,1.3226944999999999,1,0.045,0.06613472499999999,17.5,32
3,90,2012-10-19,1.315579,1,0.045,0.06577895,17.5,32
3,90,2012-10-26,1.3022581000000002,1,0.045,0.06511290500000001,17.5,32
3,91,2012-08-03,0.3786776,1,0.045,0.01893388,17.5,32
3,91,2012-08-10,0.3888122,1,0.045,0.01944061,17.5,32
3,91,2012-08-17,0.4018462,1,0.045,0.020092310000000002,17.5,32
3,91,2012-08-24,0.4379424,1,0.045,0.021897120000000003,17.5,32
3,91,2012-08-31,0.4400704,1,0.045,0.02200352,17.5,32
3,91,2012-09-07,0.433344324,1,0.075,0.021667216200000002,17.5,32
3,91,2012-09-14,0.3971114,1,0.045,0.019855570000000003,17.5,32
3,91,2012-09-21,0.3646062,1,0.045,0.01823031,17.5,32
3,91,2012-09-28,0.341411,1,0.045,0.01707055,17.5,32
3,91,2012-10-05,0.3336704,1,0.045,0.01668352,17.5,32
3,91,2012-10-12,0.314013,1,0.045,0.01570065,17.5,32
3,91,2012-10-19,0.2973082,1,0.045,0.014865410000000003,17.5,32
3,91,2012-10-26,0.29095079999999995,1,0.045,0.014547539999999998,17.5,32
3,92,2012-08-03,7.020188399999999,1,0.045,0.35100942,17.5,32
3,92,2012-08-10,7.1022589,1,0.045,0.355112945,17.5,32
3,92,2012-08-17,7.0726759,1,0.045,0.35363379500000003,17.5,32
3,92,2012-08-24,7.0239674999999995,1,0.045,0.351198375,17.5,32
3,92,2012-08-31,6.8826303,1,0.045,0.344131515,17.5,32
3,92,2012-09-07,7.169388863999999,1,0.075,0.35846944319999996,17.5,32
3,92,2012-09-14,6.7077466999999995,1,0.045,0.335387335,17.5,32
3,92,2012-09-21,6.670109599999999,1,0.045,0.33350547999999997,17.5,32
3,92,2012-09-28,6.8329244,1,0.045,0.34164622,17.5,32
3,92,2012-10-05,7.0473830999999985,1,0.045,0.35236915499999993,17.5,32
3,92,2012-10-12,7.4727798,1,0.045,0.37363899,17.5,32
3,92,2012-10-19,7.557516,1,0.045,0.3778758,17.5,32
3,92,2012-10-26,7.667869899999999,1,0.045,0.383393495,17.5,32
3,94,2012-10-19,0.05251979999999999,1,0.045,0.00262599,17.5,32
3,94,2012-10-26,0.0535762,1,0.045,0.0026788100000000002,17.5,32
3,95,2012-08-03,15.300509999999997,1,0.045,0.7650254999999999,17.5,32
3,95,2012-08-10,15.303612699999999,1,0.045,0.765180635,17.5,32
3,95,2012-08-17,15.389652299999998,1,0.045,0.7694826149999999,17.5,32
3,95,2012-08-24,15.5483118,1,0.045,0.77741559,17.5,32
3,95,2012-08-31,15.587556299999996,1,0.045,0.7793778149999998,17.5,32
3,95,2012-09-07,16.16564289,1,0.075,0.8082821445000001,17.5,32
3,95,2012-09-14,15.434555,1,0.045,0.77172775,17.5,32
3,95,2012-09-21,15.1778593,1,0.045,0.758892965,17.5,32
3,95,2012-09-28,14.8308395,1,0.045,0.7415419750000001,17.5,32
3,95,2012-10-05,14.423739799999998,1,0.045,0.72118699,17.5,32
3,95,2012-10-12,13.907473699999999,1,0.045,0.695373685,17.5,32
3,95,2012-10-19,13.4513236,1,0.045,0.67256618,17.5,32
3,95,2012-10-26,13.246285099999998,1,0.045,0.662314255,17.5,32
3,96,2012-08-03,3.0781254,1,0.045,0.15390627,17.5,32
3,96,2012-08-10,2.9109519999999995,1,0.045,0.14554759999999997,17.5,32
3,96,2012-08-17,2.9099906,1,0.045,0.14549953000000002,17.5,32
3,96,2012-08-24,2.8673393999999996,1,0.045,0.14336696999999998,17.5,32
3,96,2012-08-31,2.9075718999999998,1,0.045,0.145378595,17.5,32
3,96,2012-09-07,3.154232142,1,0.075,0.1577116071,17.5,32
3,96,2012-09-14,3.0283245,1,0.045,0.15141622500000002,17.5,32
3,96,2012-09-21,3.0603452,1,0.045,0.15301726000000002,17.5,32
3,96,2012-09-28,3.232831,1,0.045,0.16164155000000002,17.5,32
3,96,2012-10-05,3.2761909,1,0.045,0.163809545,17.5,32
3,96,2012-10-12,3.4290933999999997,1,0.045,0.17145467,17.5,32
3,96,2012-10-19,3.4697496,1,0.045,0.17348748000000003,17.5,32
3,96,2012-10-26,3.4598335000000002,1,0.045,0.172991675,17.5,32
3,97,2012-08-03,0.40122680000000005,1,0.045,0.020061340000000004,17.5,32
3,97,2012-08-10,0.40357139999999997,1,0.045,0.02017857,17.5,32
3,97,2012-08-17,0.3966839,1,0.045,0.019834195,17.5,32
3,97,2012-08-24,0.39970680000000003,1,0.045,0.019985340000000004,17.5,32
3,97,2012-08-31,0.4070464999999999,1,0.045,0.020352324999999998,17.5,32
3,97,2012-09-07,0.433757194,1,0.075,0.021687859700000003,17.5,32
3,97,2012-09-14,0.40546189999999993,1,0.045,0.020273094999999998,17.5,32
3,97,2012-09-21,0.3768973,1,0.045,0.018844865000000002,17.5,32
3,97,2012-09-28,0.36918899999999993,1,0.045,0.01845945,17.5,32
3,97,2012-10-05,0.3782880999999999,1,0.045,0.018914404999999995,17.5,32
3,97,2012-10-12,0.40992309999999993,1,0.045,0.020496155,17.5,32
3,97,2012-10-19,0.44216799999999995,1,0.045,0.0221084,17.5,32
3,97,2012-10-26,0.4285526,1,0.045,0.021427630000000003,17.5,32
4,1,2012-08-03,22.57069948,1,0.045,1.128534974,18.5,32
4,1,2012-08-10,22.67959708,1,0.045,1.1339798540000001,18.5,32
4,1,2012-08-17,22.50298148,1,0.045,1.125149074,18.5,32
4,1,2012-08-24,22.174822600000002,1,0.045,1.10874113,18.5,32
4,1,2012-08-31,22.534112160000003,1,0.045,1.1267056080000002,18.5,32
4,1,2012-09-07,24.058832380800006,1,0.075,1.2029416190400004,18.5,32
4,1,2012-09-14,23.68072784,1,0.045,1.184036392,18.5,32
4,1,2012-09-21,25.53668516,1,0.045,1.276834258,18.5,32
4,1,2012-09-28,27.165992,1,0.045,1.3582996,18.5,32
4,1,2012-10-05,28.543268320000003,1,0.045,1.4271634160000002,18.5,32
4,1,2012-10-12,30.026686480000002,1,0.045,1.501334324,18.5,32
4,1,2012-10-19,31.387000959999998,1,0.045,1.569350048,18.5,32
4,1,2012-10-26,33.62425864,2,0.045,1.6812129320000002,18.5,32
4,2,2012-08-03,79.27406984,3,0.045,3.963703492,18.5,32
4,2,2012-08-10,78.68607376,3,0.045,3.934303688,18.5,32
4,2,2012-08-17,78.285193,3,0.045,3.9142596500000004,18.5,32
4,2,2012-08-24,80.37816527999999,3,0.045,4.018908263999999,18.5,32
4,2,2012-08-31,80.96222568,3,0.045,4.048111284,18.5,32
4,2,2012-09-07,85.7415713728,3,0.075,4.28707856864,18.5,32
4,2,2012-09-14,81.56291864,3,0.045,4.078145932000001,18.5,32
4,2,2012-09-21,78.41350832,3,0.045,3.9206754160000004,18.5,32
4,2,2012-09-28,77.16628584,3,0.045,3.858314292,18.5,32
4,2,2012-10-05,75.88295232,3,0.045,3.794147616,18.5,32
4,2,2012-10-12,76.20667572,3,0.045,3.8103337860000006,18.5,32
4,2,2012-10-19,75.11839552,3,0.045,3.7559197760000007,18.5,32
4,2,2012-10-26,74.94998055999999,3,0.045,3.7474990279999996,18.5,32
4,3,2012-08-03,33.023606736842105,2,0.045,1.6511803368421054,18.5,32
4,3,2012-08-10,43.453919526315794,2,0.045,2.1726959763157896,18.5,32
4,3,2012-08-17,55.58320931578947,2,0.045,2.7791604657894737,18.5,32
4,3,2012-08-24,71.0982727368421,3,0.045,3.5549136368421053,18.5,32
4,3,2012-08-31,72.65181257894736,3,0.045,3.632590628947368,18.5,32
4,3,2012-09-07,69.87491207052632,3,0.075,3.493745603526316,18.5,32
4,3,2012-09-14,52.12034063157894,2,0.045,2.606017031578947,18.5,32
4,3,2012-09-21,29.57965978947368,1,0.045,1.4789829894736841,18.5,32
4,3,2012-09-28,19.50544547368421,1,0.045,0.9752722736842104,18.5,32
4,3,2012-10-05,15.320917684210526,1,0.045,0.7660458842105263,18.5,32
4,3,2012-10-12,13.77847247368421,1,0.045,0.6889236236842106,18.5,32
4,3,2012-10-19,13.012842315789474,1,0.045,0.6506421157894737,18.5,32
4,3,2012-10-26,12.942357105263158,1,0.045,0.6471178552631579,18.5,32
4,4,2012-08-03,45.86192632,2,0.045,2.293096316,18.5,32
4,4,2012-08-10,45.39282188,2,0.045,2.2696410940000002,18.5,32
4,4,2012-08-17,45.862122320000005,2,0.045,2.293106116,18.5,32
4,4,2012-08-24,46.92081828,2,0.045,2.346040914,18.5,32
4,4,2012-08-31,47.313202440000005,2,0.045,2.3656601220000004,18.5,32
4,4,2012-09-07,49.8705940544,2,0.075,2.49352970272,18.5,32
4,4,2012-09-14,47.46079436,2,0.045,2.3730397180000002,18.5,32
4,4,2012-09-21,46.44387972,2,0.045,2.322193986,18.5,32
4,4,2012-09-28,46.31531155999999,2,0.045,2.3157655779999997,18.5,32
4,4,2012-10-05,45.638168799999995,2,0.045,2.28190844,18.5,32
4,4,2012-10-12,45.74528084,2,0.045,2.287264042,18.5,32
4,4,2012-10-19,45.2561452,2,0.045,2.26280726,18.5,32
4,4,2012-10-26,45.4348188,2,0.045,2.2717409400000004,18.5,32
4,5,2012-08-03,24.91490652,1,0.045,1.245745326,18.5,32
4,5,2012-08-10,23.69594528,1,0.045,1.184797264,18.5,32
4,5,2012-08-17,23.25599192,1,0.045,1.162799596,18.5,32
4,5,2012-08-24,22.90198456,1,0.045,1.145099228,18.5,32
4,5,2012-08-31,25.053941079999998,1,0.045,1.252697054,18.5,32
4,5,2012-09-07,28.799556155999994,1,0.075,1.4399778077999998,18.5,32
4,5,2012-09-14,28.323999200000003,1,0.045,1.4161999600000001,18.5,32
4,5,2012-09-21,29.633142,1,0.045,1.4816571,18.5,32
4,5,2012-09-28,29.508870159999997,1,0.045,1.475443508,18.5,32
4,5,2012-10-05,31.570241359999997,1,0.045,1.578512068,18.5,32
4,5,2012-10-12,33.326852159999994,2,0.045,1.666342608,18.5,32
4,5,2012-10-19,33.86904696,2,0.045,1.693452348,18.5,32
4,5,2012-10-26,34.149424960000005,2,0.045,1.7074712480000003,18.5,32
4,6,2012-08-03,7.414370526315789,1,0.045,0.3707185263157895,18.5,32
4,6,2012-08-10,7.313487263157895,1,0.045,0.36567436315789476,18.5,32
4,6,2012-08-17,6.821367368421053,1,0.045,0.3410683684210527,18.5,32
4,6,2012-08-24,7.183170473684211,1,0.045,0.35915852368421053,18.5,32
4,6,2012-08-31,6.333221631578947,1,0.045,0.3166610815789474,18.5,32
4,6,2012-09-07,5.7988030284210526,1,0.075,0.2899401514210526,18.5,32
4,6,2012-09-14,5.340476473684211,1,0.045,0.26702382368421057,18.5,32
4,6,2012-09-21,4.8208417894736835,1,0.045,0.2410420894736842,18.5,32
4,6,2012-09-28,6.0130221052631585,1,0.045,0.30065110526315797,18.5,32
4,6,2012-10-05,6.224090894736842,1,0.045,0.3112045447368421,18.5,32
4,6,2012-10-12,6.59654247368421,1,0.045,0.3298271236842105,18.5,32
4,6,2012-10-19,6.860569947368422,1,0.045,0.3430284973684211,18.5,32
4,6,2012-10-26,6.718263631578949,1,0.045,0.33591318157894745,18.5,32
4,7,2012-08-03,37.543639279999994,2,0.045,1.8771819639999998,18.5,32
4,7,2012-08-10,34.95438716,2,0.045,1.7477193580000003,18.5,32
4,7,2012-08-17,32.7353712,2,0.045,1.6367685600000002,18.5,32
4,7,2012-08-24,30.338457799999997,1,0.045,1.51692289,18.5,32
4,7,2012-08-31,29.730938160000004,1,0.045,1.4865469080000002,18.5,32
4,7,2012-09-07,32.2211181992,2,0.075,1.6110559099600001,18.5,32
4,7,2012-09-14,31.723325200000005,1,0.045,1.5861662600000004,18.5,32
4,7,2012-09-21,32.736605999999995,2,0.045,1.6368302999999997,18.5,32
4,7,2012-09-28,35.05427856,2,0.045,1.7527139280000001,18.5,32
4,7,2012-10-05,36.56275727999999,2,0.045,1.8281378639999997,18.5,32
4,7,2012-10-12,38.06075,2,0.045,1.9030375,18.5,32
4,7,2012-10-19,39.36588068,2,0.045,1.968294034,18.5,32
4,7,2012-10-26,39.173769320000005,2,0.045,1.9586884660000003,18.5,32
4,8,2012-08-03,47.951635200000005,2,0.045,2.3975817600000005,18.5,32
4,8,2012-08-10,48.101402719999996,2,0.045,2.405070136,18.5,32
4,8,2012-08-17,48.00607615999999,2,0.045,2.400303808,18.5,32
4,8,2012-08-24,47.13953076,2,0.045,2.356976538,18.5,32
4,8,2012-08-31,47.269029919999994,2,0.045,2.3634514959999997,18.5,32
4,8,2012-09-07,49.186481926400006,2,0.075,2.4593240963200005,18.5,32
4,8,2012-09-14,46.474393,2,0.045,2.32371965,18.5,32
4,8,2012-09-21,47.077796639999995,2,0.045,2.3538898319999997,18.5,32
4,8,2012-09-28,47.08815524,2,0.045,2.354407762,18.5,32
4,8,2012-10-05,47.05933148,2,0.045,2.352966574,18.5,32
4,8,2012-10-12,48.06388832,2,0.045,2.403194416,18.5,32
4,8,2012-10-19,48.14791744000001,2,0.045,2.4073958720000004,18.5,32
4,8,2012-10-26,48.167642879999995,2,0.045,2.408382144,18.5,32
4,9,2012-08-03,31.169244960000004,1,0.045,1.5584622480000003,18.5,32
4,9,2012-08-10,29.508858399999998,1,0.045,1.4754429199999999,18.5,32
4,9,2012-08-17,28.29419936,1,0.045,1.4147099680000002,18.5,32
4,9,2012-08-24,27.838221039999997,1,0.045,1.391911052,18.5,32
4,9,2012-08-31,27.34813872,1,0.045,1.367406936,18.5,32
4,9,2012-09-07,32.48160145440001,2,0.075,1.6240800727200004,18.5,32
4,9,2012-09-14,34.305854520000004,2,0.045,1.7152927260000004,18.5,32
4,9,2012-09-21,35.0300216,2,0.045,1.75150108,18.5,32
4,9,2012-09-28,35.85831955999999,2,0.045,1.7929159779999997,18.5,32
4,9,2012-10-05,33.261588079999996,2,0.045,1.6630794039999999,18.5,32
4,9,2012-10-12,31.401520639999994,1,0.045,1.5700760319999998,18.5,32
4,9,2012-10-19,29.44379424,1,0.045,1.472189712,18.5,32
4,9,2012-10-26,27.30081452,1,0.045,1.3650407260000001,18.5,32
4,10,2012-08-03,33.36508979999999,2,0.045,1.6682544899999998,18.5,32
4,10,2012-08-10,32.3481046,2,0.045,1.6174052300000001,18.5,32
4,10,2012-08-17,32.267860240000005,2,0.045,1.6133930120000004,18.5,32
4,10,2012-08-24,32.12238316,2,0.045,1.606119158,18.5,32
4,10,2012-08-31,31.550229759999997,1,0.045,1.5775114879999999,18.5,32
4,10,2012-09-07,33.2308920496,2,0.075,1.6615446024800002,18.5,32
4,10,2012-09-14,31.136828519999998,1,0.045,1.556841426,18.5,32
4,10,2012-09-21,30.992554880000004,1,0.045,1.5496277440000004,18.5,32
4,10,2012-09-28,29.9083358,1,0.045,1.4954167900000002,18.5,32
4,10,2012-10-05,30.005159799999998,1,0.045,1.50025799,18.5,32
4,10,2012-10-12,29.63178176,1,0.045,1.481589088,18.5,32
4,10,2012-10-19,30.1140672,1,0.045,1.50570336,18.5,32
4,10,2012-10-26,30.112889239999998,1,0.045,1.505644462,18.5,32
4,11,2012-08-03,22.5873536,1,0.045,1.12936768,18.5,32
4,11,2012-08-10,22.36925264,1,0.045,1.118462632,18.5,32
4,11,2012-08-17,21.99420076,1,0.045,1.099710038,18.5,32
4,11,2012-08-24,20.72829948,1,0.045,1.0364149740000002,18.5,32
4,11,2012-08-31,19.489593199999998,1,0.045,0.97447966,18.5,32
4,11,2012-09-07,18.5869305272,1,0.075,0.92934652636,18.5,32
4,11,2012-09-14,17.20243,1,0.045,0.8601215,18.5,32
4,11,2012-09-21,16.74460928,1,0.045,0.837230464,18.5,32
4,11,2012-09-28,16.50441324,1,0.045,0.8252206620000001,18.5,32
4,11,2012-10-05,15.623891080000002,1,0.045,0.7811945540000002,18.5,32
4,11,2012-10-12,15.420791959999999,1,0.045,0.771039598,18.5,32
4,11,2012-10-19,17.76873672,1,0.045,0.888436836,18.5,32
4,11,2012-10-26,17.94381176,1,0.045,0.897190588,18.5,32
4,12,2012-08-03,9.007474,1,0.045,0.45037370000000004,18.5,32
4,12,2012-08-10,9.052430210526316,1,0.045,0.45262151052631583,18.5,32
4,12,2012-08-17,8.679318421052631,1,0.045,0.4339659210526316,18.5,32
4,12,2012-08-24,8.287468,1,0.045,0.41437340000000006,18.5,32
4,12,2012-08-31,8.129038105263158,1,0.045,0.4064519052631579,18.5,32
4,12,2012-09-07,8.344136396842108,1,0.075,0.41720681984210545,18.5,32
4,12,2012-09-14,7.974559157894737,1,0.045,0.39872795789473686,18.5,32
4,12,2012-09-21,8.18955052631579,1,0.045,0.4094775263157895,18.5,32
4,12,2012-09-28,8.047961157894736,1,0.045,0.4023980578947368,18.5,32
4,12,2012-10-05,7.698521526315789,1,0.045,0.38492607631578946,18.5,32
4,12,2012-10-12,7.747165631578947,1,0.045,0.38735828157894736,18.5,32
4,12,2012-10-19,7.588903368421051,1,0.045,0.3794451684210526,18.5,32
4,12,2012-10-26,7.438455315789474,1,0.045,0.3719227657894737,18.5,32
4,13,2012-08-03,56.077271880000005,2,0.045,2.8038635940000005,18.5,32
4,13,2012-08-10,55.998223120000006,2,0.045,2.7999111560000003,18.5,32
4,13,2012-08-17,55.926622359999996,2,0.045,2.796331118,18.5,32
4,13,2012-08-24,57.50068856,2,0.045,2.875034428,18.5,32
4,13,2012-08-31,59.13638303999999,2,0.045,2.9568191519999996,18.5,32
4,13,2012-09-07,63.2091496344,2,0.075,3.16045748172,18.5,32
4,13,2012-09-14,61.061865479999994,2,0.045,3.053093274,18.5,32
4,13,2012-09-21,59.91030863999999,2,0.045,2.9955154319999995,18.5,32
4,13,2012-09-28,59.622261159999994,2,0.045,2.981113058,18.5,32
4,13,2012-10-05,59.22797776,2,0.045,2.961398888,18.5,32
4,13,2012-10-12,60.16870328,2,0.045,3.008435164,18.5,32
4,13,2012-10-19,60.7042184,2,0.045,3.0352109200000004,18.5,32
4,13,2012-10-26,60.54842192,2,0.045,3.0274210960000003,18.5,32
4,14,2012-08-03,21.695851520000005,1,0.045,1.0847925760000003,18.5,32
4,14,2012-08-10,21.63240044000001,1,0.045,1.0816200220000005,18.5,32
4,14,2012-08-17,20.702942960000005,1,0.045,1.0351471480000003,18.5,32
4,14,2012-08-24,21.207819360000002,1,0.045,1.060390968,18.5,32
4,14,2012-08-31,21.31950996000001,1,0.045,1.0659754980000005,18.5,32
4,14,2012-09-07,22.253564188800006,1,0.075,1.1126782094400003,18.5,32
4,14,2012-09-14,21.679840280000004,1,0.045,1.0839920140000003,18.5,32
4,14,2012-09-21,21.464902760000005,1,0.045,1.0732451380000003,18.5,32
4,14,2012-09-28,22.082649680000003,1,0.045,1.1041324840000002,18.5,32
4,14,2012-10-05,21.816371920000005,1,0.045,1.0908185960000003,18.5,32
4,14,2012-10-12,21.53580184000001,1,0.045,1.0767900920000004,18.5,32
4,14,2012-10-19,20.960620240000004,1,0.045,1.0480310120000003,18.5,32
4,14,2012-10-26,20.488756120000005,1,0.045,1.0244378060000003,18.5,32
4,16,2012-08-03,31.125081105263153,1,0.045,1.5562540552631576,18.5,32
4,16,2012-08-10,27.065289263157887,1,0.045,1.3532644631578945,18.5,32
4,16,2012-08-17,25.178134210526313,1,0.045,1.2589067105263156,18.5,32
4,16,2012-08-24,21.69399694736842,1,0.045,1.084699847368421,18.5,32
4,16,2012-08-31,18.43529578947368,1,0.045,0.9217647894736841,18.5,32
4,16,2012-09-07,16.898769211578944,1,0.075,0.8449384605789473,18.5,32
4,16,2012-09-14,15.193221105263156,1,0.045,0.7596610552631579,18.5,32
4,16,2012-09-21,14.492503052631575,1,0.045,0.7246251526315788,18.5,32
4,16,2012-09-28,13.678680105263153,1,0.045,0.6839340052631577,18.5,32
4,16,2012-10-05,12.100116736842102,1,0.045,0.6050058368421052,18.5,32
4,16,2012-10-12,9.586401263157892,1,0.045,0.47932006315789466,18.5,32
4,16,2012-10-19,7.619458736842102,1,0.045,0.3809729368421051,18.5,32
4,16,2012-10-26,6.521440947368418,1,0.045,0.3260720473684209,18.5,32
4,17,2012-08-03,16.11930047368421,1,0.045,0.8059650236842105,18.5,32
4,17,2012-08-10,17.329928,1,0.045,0.8664963999999999,18.5,32
4,17,2012-08-17,17.051298526315787,1,0.045,0.8525649263157894,18.5,32
4,17,2012-08-24,16.633202157894736,1,0.045,0.8316601078947369,18.5,32
4,17,2012-08-31,16.651453368421052,1,0.045,0.8325726684210526,18.5,32
4,17,2012-09-07,17.443966989473683,1,0.075,0.8721983494736842,18.5,32
4,17,2012-09-14,16.450125263157894,1,0.045,0.8225062631578948,18.5,32
4,17,2012-09-21,16.285748315789476,1,0.045,0.8142874157894738,18.5,32
4,17,2012-09-28,16.113258,1,0.045,0.8056629,18.5,32
4,17,2012-10-05,15.823139315789474,1,0.045,0.7911569657894737,18.5,32
4,17,2012-10-12,15.75569210526316,1,0.045,0.7877846052631581,18.5,32
4,17,2012-10-19,15.994291157894736,1,0.045,0.7997145578947369,18.5,32
4,17,2012-10-26,15.750129315789476,1,0.045,0.7875064657894738,18.5,32
4,18,2012-08-03,0.0015540000000050934,1,0.045,7.770000000025467e-05,18.5,32
4,18,2012-08-10,0.01303050000000509,1,0.045,0.0006515250000002546,18.5,32
4,18,2012-08-17,0.02714250000000509,1,0.045,0.0013571250000002546,18.5,32
4,18,2012-08-24,0.04350850000000509,1,0.045,0.0021754250000002545,18.5,32
4,18,2012-08-31,0.0803775000000051,1,0.045,0.004018875000000255,18.5,32
4,18,2012-09-07,0.1749747300000054,1,0.075,0.00874873650000027,18.5,32
4,18,2012-09-14,0.4764690000000051,1,0.045,0.023823450000000256,18.5,32
4,18,2012-09-21,0.8020635000000049,1,0.045,0.04010317500000025,18.5,32
4,18,2012-09-28,2.5889325000000047,1,0.045,0.12944662500000023,18.5,32
4,18,2012-10-05,7.239603000000006,1,0.045,0.36198015000000033,18.5,32
4,18,2012-10-12,13.560515500000006,1,0.045,0.6780257750000004,18.5,32
4,18,2012-10-19,21.223517000000005,1,0.045,1.0611758500000004,18.5,32
4,18,2012-10-26,29.460126499999998,1,0.045,1.473006325,18.5,32
4,19,2012-08-03,2.3548,1,0.045,0.11774000000000001,18.5,32
4,19,2012-08-10,2.5841445,1,0.045,0.129207225,18.5,32
4,19,2012-08-17,2.7239485,1,0.045,0.136197425,18.5,32
4,19,2012-08-24,2.6627929999999997,1,0.045,0.13313965,18.5,32
4,19,2012-08-31,2.9348585,1,0.045,0.146742925,18.5,32
4,19,2012-09-07,3.0434614000000004,1,0.075,0.15217307000000002,18.5,32
